Date,Open,High,Low,Close,Adj Close,Volume
2019-02-25,187.800003,188.270004,186.289993,186.990005,183.100128,737200
2019-02-26,185.309998,186.470001,184.690002,185.360001,181.504013,660600
2019-02-27,185.130005,185.130005,182.270004,184.119995,180.289825,387900
2019-02-28,183.320007,183.860001,182.570007,182.869995,179.065811,318500
2019-03-01,184.410004,185.270004,183.160004,185.110001,181.259232,389800
2019-03-04,185.360001,186.729996,183.559998,185.660004,181.797791,558300
2019-03-05,184.649994,185.779999,184.149994,184.529999,180.691284,258700
2019-03-06,184.300003,184.380005,181.039993,181.160004,177.391388,499300
2019-03-07,180.130005,180.149994,176.929993,177.520004,173.827118,648300
2019-03-08,175.960007,178.970001,175.570007,178.839996,175.119644,415700
2019-03-11,178.339996,182.100006,178.309998,181.089996,177.322845,609900
2019-03-12,182.000000,183.529999,180.809998,182.509995,178.713303,509000
2019-03-13,183.750000,183.990005,182.389999,182.529999,178.732895,418500
2019-03-14,183.250000,184.279999,182.729996,183.289993,179.477081,524100
2019-03-15,187.639999,192.960007,187.610001,192.809998,188.799057,1445100
2019-03-18,190.529999,191.429993,189.380005,190.639999,186.674194,589500
2019-03-19,191.589996,192.550003,189.389999,190.809998,186.840652,683400
2019-03-20,190.490005,192.690002,188.389999,191.139999,187.163788,584100
2019-03-21,189.949997,195.460007,189.940002,194.360001,190.316803,770100
2019-03-22,191.360001,191.889999,187.449997,187.750000,183.844299,937000
2019-03-25,186.330002,187.940002,185.179993,186.330002,182.453842,1028700
2019-03-26,186.190002,187.949997,186.070007,187.289993,183.393860,414800
2019-03-27,187.130005,187.960007,183.100006,184.059998,180.231079,786700
2019-03-28,183.600006,184.970001,182.770004,184.199997,180.368149,312100
2019-03-29,186.279999,188.419998,185.500000,188.050003,184.138062,687400
2019-04-01,191.240005,193.000000,190.759995,192.479996,188.475922,647500
2019-04-02,193.979996,194.179993,192.360001,193.839996,189.807602,498300
2019-04-03,197.160004,198.690002,196.580002,197.740005,193.626495,691700
2019-04-04,198.250000,199.020004,197.429993,198.380005,194.253174,437500
2019-04-05,200.570007,201.720001,200.500000,201.389999,197.200562,503300
2019-04-08,202.000000,203.679993,201.630005,203.559998,199.325409,503600
2019-04-09,202.100006,203.009995,201.070007,201.570007,197.376816,708300
2019-04-10,200.089996,200.720001,198.589996,199.789993,195.633835,611600
2019-04-11,197.720001,199.250000,197.289993,197.910004,193.792953,453300
2019-04-12,201.830002,202.880005,200.669998,202.820007,198.600830,430900
2019-04-15,201.279999,201.729996,199.009995,199.839996,195.682800,389400
2019-04-16,201.380005,204.460007,201.080002,203.619995,199.384155,755200
2019-04-17,208.380005,208.899994,200.580002,203.360001,199.129562,1280500
2019-04-18,206.050003,207.029999,204.580002,205.910004,201.626526,1007900
2019-04-22,204.619995,205.869995,203.729996,205.509995,201.234833,357500
2019-04-23,204.110001,206.110001,204.029999,205.289993,201.019409,438200
2019-04-24,205.559998,207.809998,205.199997,205.410004,201.136917,485700
2019-04-25,206.860001,207.309998,204.020004,206.210007,201.920288,756700
2019-04-26,204.869995,207.259995,203.179993,207.199997,205.264755,637900
2019-04-29,205.910004,207.259995,205.059998,206.410004,204.482132,365800
2019-04-30,206.639999,209.009995,206.289993,208.820007,206.869644,337500
2019-05-01,209.919998,210.869995,206.369995,206.389999,204.462326,391200
2019-05-02,206.539993,207.479996,204.089996,205.929993,204.006622,405500
2019-05-03,206.770004,208.690002,206.220001,208.679993,206.730927,345200
2019-05-06,202.240005,205.539993,201.050003,205.169998,203.253723,413200
2019-05-07,203.000000,203.000000,198.410004,200.690002,198.815567,623100
2019-05-08,201.690002,203.570007,200.899994,201.429993,199.548630,573400
2019-05-09,198.380005,199.940002,194.740005,198.990005,197.131439,688000
2019-05-10,198.110001,200.000000,195.429993,198.740005,196.883789,780200
2019-05-13,193.399994,193.979996,189.919998,190.440002,188.661301,994000
2019-05-14,195.339996,198.970001,194.729996,198.039993,196.190308,1036700
2019-05-15,195.139999,202.100006,194.960007,200.630005,198.756134,711300
2019-05-16,200.539993,203.669998,200.059998,202.139999,200.252014,708600
2019-05-17,201.860001,204.460007,200.750000,201.199997,199.320786,700300
2019-05-20,193.869995,195.270004,188.869995,190.479996,188.700928,1287300
2019-05-21,194.500000,195.160004,193.080002,193.750000,191.940384,736600
2019-05-22,191.479996,193.839996,191.479996,191.529999,189.741119,505300
2019-05-23,189.570007,191.460007,188.800003,190.619995,188.839615,835500
2019-05-24,191.970001,192.660004,189.669998,189.800003,188.027267,432200
2019-05-28,192.619995,193.380005,190.889999,190.990005,189.206161,665700
2019-05-29,188.559998,190.080002,186.899994,188.559998,186.798859,1154100
2019-05-30,189.149994,191.250000,188.809998,189.889999,188.116440,465300
2019-05-31,188.619995,189.889999,187.679993,188.050003,186.293625,777300
2019-06-03,188.580002,189.850006,186.309998,186.979996,185.233597,527300
2019-06-04,188.970001,190.559998,188.110001,190.460007,188.681107,922600
2019-06-05,191.830002,192.210007,188.809998,189.399994,187.630997,356400
2019-06-06,190.669998,193.100006,190.220001,192.759995,190.959625,399300
2019-06-07,195.630005,198.460007,194.960007,196.619995,194.783585,482300
2019-06-10,196.270004,199.429993,196.160004,198.259995,196.408249,755900
2019-06-11,202.360001,202.660004,199.059998,200.100006,198.231079,520400
2019-06-12,199.550003,199.550003,196.729996,196.820007,194.981720,464500
2019-06-13,197.759995,198.139999,197.009995,197.929993,196.081329,268300
2019-06-14,191.550003,193.139999,190.500000,192.020004,190.226532,482300
2019-06-17,192.000000,192.429993,189.539993,189.639999,187.868759,476400
2019-06-18,189.490005,195.800003,189.490005,194.720001,192.901321,1358900
2019-06-19,196.470001,198.220001,195.320007,196.820007,194.981720,358200
2019-06-20,203.110001,203.610001,200.490005,201.660004,199.776520,431100
2019-06-21,201.300003,202.800003,200.410004,202.270004,200.380814,562900
2019-06-24,203.389999,203.860001,201.880005,202.800003,200.905853,476800
2019-06-25,202.800003,203.089996,198.119995,199.039993,197.180969,535400
2019-06-26,204.389999,204.970001,203.080002,204.389999,202.481003,784500
2019-06-27,204.690002,205.529999,204.089996,204.990005,203.075409,345100
2019-06-28,209.270004,209.770004,207.619995,207.929993,205.987930,405000
2019-07-01,215.970001,216.589996,212.970001,214.970001,212.962189,634200
2019-07-02,214.520004,215.270004,213.360001,214.419998,212.417328,572400
2019-07-03,213.830002,214.789993,213.389999,213.830002,211.832840,297100
2019-07-05,209.529999,210.380005,207.190002,209.750000,207.790939,428600
2019-07-08,208.570007,209.509995,206.820007,208.029999,206.087006,425300
2019-07-09,205.889999,207.309998,205.300003,206.610001,204.680267,530000
2019-07-10,207.500000,209.309998,206.970001,208.119995,206.176163,986500
2019-07-11,209.610001,209.750000,207.300003,208.740005,206.790390,269600
2019-07-12,208.039993,209.059998,207.380005,208.179993,206.235596,427400
2019-07-15,208.320007,209.190002,206.050003,206.759995,204.828873,681300
2019-07-16,205.399994,206.929993,204.360001,205.000000,203.085312,639200
2019-07-17,217.649994,219.580002,215.210007,217.669998,215.636963,2050400
2019-07-18,221.690002,226.990005,221.570007,226.649994,224.533096,1750500
2019-07-19,223.190002,224.929993,223.110001,223.619995,221.531387,790500
2019-07-22,225.289993,228.119995,225.289993,227.740005,225.612930,787500
2019-07-23,230.869995,231.330002,229.320007,230.210007,228.059845,831100
2019-07-24,230.190002,234.500000,230.009995,234.059998,231.873886,786500
2019-07-25,232.759995,232.970001,229.720001,230.050003,227.901352,521700
2019-07-26,232.220001,232.410004,230.830002,230.850006,228.693878,399700
2019-07-29,230.610001,231.259995,229.389999,230.970001,228.812744,325900
2019-07-30,227.660004,229.410004,227.330002,228.339996,226.207321,462000
2019-07-31,227.059998,227.360001,221.210007,222.809998,220.728958,519500
2019-08-01,225.979996,229.970001,219.179993,221.440002,219.371765,834200
2019-08-02,222.539993,222.539993,218.190002,219.910004,217.856049,555700
2019-08-05,216.380005,216.419998,210.300003,212.130005,210.148727,693900
2019-08-06,215.580002,216.539993,212.550003,214.889999,212.882935,481400
2019-08-07,213.570007,216.240005,212.399994,215.699997,213.685364,428700
2019-08-08,216.899994,220.550003,216.669998,220.029999,217.974930,627600
2019-08-09,216.830002,217.360001,213.220001,215.990005,213.972672,415100
2019-08-12,216.050003,216.610001,213.699997,214.449997,212.447052,292000
2019-08-13,212.720001,220.800003,211.389999,219.199997,217.152679,587600
2019-08-14,210.820007,212.250000,207.070007,208.720001,206.770569,914100
2019-08-15,209.339996,211.330002,207.580002,209.860001,207.899918,671500
2019-08-16,209.289993,213.330002,209.089996,212.850006,210.862000,574500
2019-08-19,216.820007,217.429993,215.130005,215.690002,213.675461,329200
2019-08-20,215.639999,216.220001,214.080002,214.690002,212.684799,275200
2019-08-21,218.610001,218.610001,216.509995,217.029999,215.002945,298100
2019-08-22,216.309998,216.839996,213.660004,215.259995,213.249466,376100
2019-08-23,213.630005,216.500000,209.600006,210.500000,208.533936,591500
2019-08-26,213.860001,214.440002,212.309998,213.990005,211.991348,296800
2019-08-27,215.309998,215.669998,213.100006,214.070007,212.070602,359700
2019-08-28,213.179993,215.940002,212.350006,215.750000,213.734894,317500
2019-08-29,220.050003,221.869995,219.529999,219.740005,217.687637,370300
2019-08-30,223.270004,224.009995,220.119995,222.610001,220.530823,357600
2019-09-03,220.649994,221.580002,218.899994,220.020004,217.965027,598700
2019-09-04,224.740005,227.449997,224.179993,227.270004,225.147308,432700
2019-09-05,236.350006,238.029999,235.699997,237.089996,234.875595,982300
2019-09-06,238.190002,240.110001,237.169998,238.559998,236.331848,872100
2019-09-09,239.080002,242.320007,238.889999,241.330002,239.075989,536700
2019-09-10,240.070007,241.669998,238.110001,241.669998,239.412811,735500
2019-09-11,241.679993,245.240005,241.240005,245.240005,242.949478,782500
2019-09-12,245.100006,248.210007,244.600006,246.830002,244.524628,828000
2019-09-13,250.360001,251.229996,248.369995,248.990005,246.664459,934000
2019-09-16,246.080002,247.330002,245.389999,246.210007,243.910416,398900
2019-09-17,245.660004,248.419998,245.199997,248.100006,245.782761,730000
2019-09-18,248.710007,250.539993,246.610001,249.789993,247.456955,519400
2019-09-19,250.429993,252.110001,249.589996,249.589996,247.258835,394700
2019-09-20,250.699997,250.880005,244.669998,245.789993,243.494324,819500
2019-09-23,246.190002,249.250000,245.839996,248.479996,246.159210,296100
2019-09-24,248.740005,249.940002,245.139999,246.389999,244.088730,605600
2019-09-25,242.669998,248.029999,241.169998,247.529999,245.218079,518300
2019-09-26,249.559998,249.639999,246.470001,248.039993,245.723312,615100
2019-09-27,247.070007,248.050003,241.320007,243.710007,241.433762,564500
2019-09-30,244.979996,249.410004,244.820007,248.419998,246.099777,495000
2019-10-01,249.169998,250.169998,244.679993,245.389999,243.098068,655300
2019-10-02,243.490005,243.520004,238.289993,240.289993,238.045700,710100
2019-10-03,240.910004,244.880005,238.539993,244.350006,242.067795,531000
2019-10-04,244.470001,246.360001,244.179993,246.039993,243.741989,518000
2019-10-07,247.410004,249.429993,247.179993,247.419998,245.109100,515900
2019-10-08,244.050003,245.600006,241.509995,242.080002,239.818985,576700
2019-10-09,245.559998,247.949997,244.839996,246.270004,243.969864,431300
2019-10-10,249.139999,254.240005,248.380005,251.490005,249.141098,835700
2019-10-11,258.399994,262.459991,257.739990,260.000000,257.571625,1034300
2019-10-14,259.820007,262.000000,259.089996,261.640015,259.196320,731800
2019-10-15,263.440002,269.390015,263.010010,267.540009,265.041199,1265400
2019-10-16,260.260010,260.700012,253.529999,254.470001,252.093262,1720200
2019-10-17,256.190002,257.170013,253.259995,253.759995,251.389893,1543900
2019-10-18,253.990005,255.300003,252.330002,254.419998,252.043732,1640900
2019-10-21,257.779999,261.000000,257.100006,260.429993,257.997589,790400
2019-10-22,258.809998,260.269989,255.070007,255.289993,252.905594,797300
2019-10-23,254.850006,257.950012,253.589996,257.660004,255.253464,917100
2019-10-24,260.799988,265.480011,260.649994,264.970001,262.495178,642300
2019-10-25,262.450012,264.700012,261.880005,263.989990,261.524323,550500
2019-10-28,267.390015,268.359985,265.880005,266.510010,264.020813,683000
2019-10-29,268.880005,269.260010,264.239990,264.600006,262.128632,501900
2019-10-30,263.160004,266.019989,261.079987,265.649994,263.168823,494700
2019-10-31,265.299988,265.299988,261.320007,261.970001,259.523193,630600
2019-11-01,267.209991,270.839996,266.160004,270.600006,268.072632,617600
2019-11-04,272.600006,275.000000,272.079987,273.179993,271.803711,664600
2019-11-05,271.820007,273.929993,271.000000,271.799988,270.430664,382700
2019-11-06,269.549988,270.130005,267.809998,268.739990,267.386078,909500
2019-11-07,269.079987,270.769989,267.200012,267.649994,266.301575,560900
2019-11-08,265.790009,268.200012,264.690002,267.290009,265.943390,743400
2019-11-11,266.149994,267.489990,265.130005,266.720001,265.376251,451700
2019-11-12,268.200012,269.149994,266.609985,267.589996,266.241882,336100
2019-11-13,268.029999,270.489990,267.309998,269.920013,268.560150,422800
2019-11-14,268.649994,270.459991,268.149994,269.730011,268.371094,539200
2019-11-15,274.309998,275.519989,273.579987,274.970001,273.584686,667900
2019-11-18,273.070007,276.230011,271.809998,273.470001,272.092255,430700
2019-11-19,272.950012,273.239990,270.399994,271.549988,270.181915,465200
2019-11-20,271.299988,272.000000,267.000000,268.869995,267.515411,408800
2019-11-21,269.450012,269.510010,266.589996,267.029999,265.684692,652100
2019-11-22,269.869995,270.230011,264.809998,266.220001,264.878784,616000
2019-11-25,268.359985,271.750000,268.130005,271.149994,269.783936,409800
2019-11-26,273.720001,273.839996,271.209991,271.470001,270.102325,445600
2019-11-27,271.200012,271.649994,270.079987,271.480011,270.112274,383300
2019-11-29,273.429993,273.429993,270.429993,270.619995,269.256592,267600
2019-12-02,270.109985,270.209991,263.920013,265.589996,264.251953,764600
2019-12-03,263.140015,265.000000,261.109985,264.839996,263.505737,929800
2019-12-04,268.959991,270.410004,268.140015,269.760010,268.400940,447100
2019-12-05,272.809998,275.179993,271.399994,273.839996,272.460388,639200
2019-12-06,280.799988,281.970001,278.600006,280.089996,278.678894,724600
2019-12-09,282.119995,282.500000,277.429993,277.519989,276.121826,427200
2019-12-10,277.890015,280.279999,277.230011,279.109985,277.703827,380000
2019-12-11,278.440002,284.359985,278.440002,284.040009,282.609009,465600
2019-12-12,281.700012,287.279999,281.299988,287.239990,285.792877,856800
2019-12-13,288.529999,291.829987,287.109985,289.890015,288.429535,723000
2019-12-16,291.230011,293.950012,291.230011,292.970001,291.494019,552800
2019-12-17,296.980011,297.089996,293.059998,294.839996,293.354584,401100
2019-12-18,294.829987,295.660004,291.910004,292.160004,290.688080,478500
2019-12-19,290.649994,291.829987,289.140015,291.820007,290.349823,410100
2019-12-20,292.750000,294.359985,292.309998,293.589996,292.110870,824600
2019-12-23,295.500000,297.420013,295.450012,296.140015,294.648041,424900
2019-12-24,293.989990,295.190002,291.299988,294.929993,293.444122,219500
2019-12-26,295.040009,296.549988,294.230011,296.339996,294.847015,191300
2019-12-27,297.450012,298.500000,296.149994,296.670013,295.175385,317000
2019-12-30,296.420013,296.700012,293.649994,294.890015,293.404358,338900
2019-12-31,294.980011,296.489990,293.359985,295.940002,294.449036,298900
2020-01-02,301.269989,303.320007,300.609985,302.829987,301.304321,573600
2020-01-03,298.040009,300.750000,297.660004,297.950012,296.448944,410800
2020-01-06,293.170013,295.720001,292.429993,295.579987,294.090851,617600
2020-01-07,298.670013,301.220001,297.410004,298.790009,297.284698,477700
2020-01-08,300.660004,303.190002,299.940002,301.890015,300.369080,536900
2020-01-09,303.279999,303.910004,300.269989,301.380005,299.861633,579700
2020-01-10,300.049988,300.510010,295.559998,296.179993,294.687836,447700
2020-01-13,298.679993,301.619995,297.500000,301.450012,299.931305,405700
2020-01-14,299.149994,305.899994,298.470001,302.549988,301.025726,609600
2020-01-15,301.600006,302.950012,299.750000,300.079987,298.568176,505300
2020-01-16,302.549988,302.940002,299.549988,301.079987,299.563141,547500
2020-01-17,300.899994,301.049988,299.269989,300.040009,298.528412,743900
2020-01-21,298.109985,301.250000,297.470001,298.399994,296.896637,573000
2020-01-22,300.559998,301.660004,296.010010,296.250000,294.757477,1108600
2020-01-23,296.929993,297.100006,291.559998,294.320007,292.837219,713000
2020-01-24,296.890015,299.329987,294.489990,295.829987,294.339600,977800
2020-01-27,287.160004,288.619995,283.769989,284.279999,282.847778,889100
2020-01-28,286.230011,290.260010,285.160004,290.179993,288.718048,1636100
2020-01-29,296.070007,298.290009,293.709991,296.140015,294.648041,965500
2020-01-30,290.790009,294.700012,290.540009,294.380005,292.896912,794100
2020-01-31,288.000000,288.250000,280.170013,280.660004,279.246033,1272600
2020-02-03,283.630005,288.850006,283.320007,288.160004,286.708252,830800
2020-02-04,294.910004,299.260010,294.230011,299.230011,297.722473,795300
2020-02-05,307.350006,307.350006,303.049988,306.320007,304.776764,1042000
2020-02-06,307.529999,309.609985,306.619995,309.549988,307.990479,698000
2020-02-07,304.670013,305.630005,303.200012,304.970001,303.433563,1775900
2020-02-10,304.040009,309.700012,304.000000,309.679993,308.119812,373000
2020-02-11,313.040009,316.269989,313.010010,316.010010,314.417938,789900
2020-02-12,315.630005,317.709991,315.250000,317.440002,315.840729,656100
2020-02-13,314.950012,318.369995,314.019989,317.250000,315.651672,742200
2020-02-14,317.369995,319.220001,314.510010,316.299988,314.706451,661400
2020-02-18,307.399994,310.209991,306.890015,309.179993,307.622345,757100
2020-02-19,311.149994,317.630005,311.000000,317.390015,315.790985,1093900
2020-02-20,315.850006,316.579987,310.440002,313.470001,311.890747,1118400
2020-02-21,310.200012,310.829987,304.730011,306.000000,304.458374,1134600
2020-02-24,289.049988,295.230011,288.269989,290.399994,288.936951,1347400
2020-02-25,295.549988,295.929993,284.440002,284.589996,283.156219,1166700
2020-02-26,289.450012,292.309998,285.589996,286.320007,284.877533,861100
2020-02-27,278.859985,286.850006,275.869995,277.230011,275.833313,1373900
2020-02-28,267.809998,277.459991,265.980011,276.709991,275.315918,1650000
2020-03-02,279.619995,287.489990,275.470001,287.489990,286.041595,1081300
2020-03-03,292.929993,296.850006,282.220001,284.299988,282.867676,1916300
2020-03-04,292.390015,301.989990,289.980011,301.609985,300.090454,1289500
2020-03-05,291.040009,295.940002,286.040009,288.250000,286.797791,1453900
2020-03-06,284.459991,288.239990,281.290009,288.109985,286.658478,1148400
2020-03-09,265.450012,276.369995,263.859985,263.910004,262.580414,1759600
2020-03-10,277.989990,280.350006,265.000000,279.760010,278.350586,1699200
2020-03-11,272.510010,274.329987,260.559998,264.140015,262.809265,1175900
2020-03-12,245.419998,254.860001,237.550003,240.750000,239.537094,2779800
2020-03-13,257.059998,257.859985,233.839996,256.950012,255.655487,2637200
2020-03-16,220.649994,248.210007,209.619995,229.360001,228.204483,1496800
2020-03-17,231.550003,239.979996,225.020004,238.339996,237.139236,1642500
2020-03-18,213.360001,226.289993,191.250000,196.990005,195.997559,3131900
2020-03-19,205.809998,219.240005,200.589996,214.029999,212.951706,1634600
2020-03-20,225.149994,237.320007,215.589996,216.100006,215.011292,2316700
2020-03-23,225.330002,235.300003,222.669998,233.149994,231.975372,1731500
2020-03-24,254.330002,260.529999,250.800003,260.209991,258.899048,1427600
2020-03-25,260.670013,272.339996,251.949997,262.070007,260.749695,1211300
2020-03-26,262.890015,277.140015,261.609985,275.899994,274.510010,1018600
2020-03-27,262.209991,263.709991,251.809998,252.619995,251.347290,1518300
2020-03-30,263.570007,270.130005,260.690002,268.029999,266.679657,1142400
2020-03-31,268.119995,268.589996,259.000000,261.640015,260.321869,881800
2020-04-01,253.130005,257.679993,247.380005,249.009995,247.755478,715700
2020-04-02,243.869995,251.960007,242.250000,247.279999,246.034195,788600
2020-04-03,246.059998,248.000000,242.479996,244.610001,243.377655,571700
2020-04-06,260.000000,272.779999,259.420013,271.130005,269.764038,807600
2020-04-07,280.459991,281.279999,271.000000,272.589996,271.216675,768200
2020-04-08,278.029999,281.339996,274.410004,278.579987,277.176483,891700
2020-04-09,282.220001,285.130005,275.119995,276.809998,275.415436,728900
2020-04-13,274.850006,276.149994,272.010010,274.100006,272.719086,789400
2020-04-14,286.989990,294.760010,285.049988,288.929993,287.474365,1700600
2020-04-15,276.920013,284.540009,275.049988,282.489990,281.066803,1487600
2020-04-16,289.829987,292.549988,286.170013,292.399994,290.926880,1212000
2020-04-17,301.250000,301.429993,293.609985,295.649994,294.160492,899100
2020-04-20,291.649994,298.010010,291.440002,291.579987,290.110992,510100
2020-04-21,286.070007,287.549988,278.570007,281.089996,279.673859,663700
2020-04-22,290.000000,295.470001,288.230011,294.970001,293.483948,596100
2020-04-23,290.940002,297.160004,288.309998,289.399994,287.941986,730500
2020-04-24,289.890015,292.459991,285.970001,291.839996,291.839996,464200
2020-04-27,293.790009,294.760010,290.279999,290.899994,290.899994,689100
2020-04-28,297.589996,297.589996,291.089996,291.420013,291.420013,532000
2020-04-29,296.299988,304.760010,295.350006,303.709991,303.709991,968000
2020-04-30,301.359985,301.529999,287.059998,288.429993,288.429993,846300
2020-05-01,283.859985,283.859985,278.200012,279.059998,279.059998,862800
2020-05-04,279.600006,283.230011,275.959991,283.179993,283.179993,1036900
2020-05-05,284.329987,293.000000,284.329987,288.350006,288.350006,821600
2020-05-06,293.890015,295.779999,290.790009,291.899994,291.899994,552400
2020-05-07,297.940002,300.119995,294.549988,299.589996,299.589996,570800
2020-05-08,300.220001,304.510010,299.440002,304.399994,304.399994,680600
2020-05-11,298.600006,305.799988,298.350006,304.390015,304.390015,513600
2020-05-12,305.380005,305.899994,296.239990,296.630005,296.630005,481700
2020-05-13,298.489990,301.470001,290.750000,294.230011,294.230011,1142300
2020-05-14,286.170013,303.760010,283.309998,302.549988,302.549988,1296800
2020-05-15,292.750000,296.220001,290.100006,292.540009,292.540009,957200
2020-05-18,297.690002,306.559998,297.660004,304.890015,304.890015,997000
2020-05-19,303.820007,311.989990,303.730011,306.250000,306.250000,687400
2020-05-20,318.239990,326.260010,317.549988,325.640015,325.640015,1084900
2020-05-21,322.600006,324.459991,317.299988,318.989990,318.989990,639200
2020-05-22,315.970001,319.500000,314.320007,319.359985,319.359985,365400
2020-05-26,322.459991,325.380005,319.380005,319.859985,319.859985,540400
2020-05-27,318.989990,319.600006,311.109985,318.529999,318.529999,808100
2020-05-28,321.260010,329.079987,319.410004,319.970001,319.970001,797900
2020-05-29,325.450012,329.980011,324.239990,329.510010,329.510010,649500
2020-06-01,323.880005,327.160004,323.500000,326.730011,326.730011,526100
2020-06-02,331.690002,335.019989,328.769989,334.730011,334.730011,717200
2020-06-03,340.510010,347.459991,338.850006,346.299988,346.299988,693900
2020-06-04,347.850006,353.390015,347.000000,353.109985,353.109985,884600
2020-06-05,359.000000,364.160004,356.160004,357.220001,357.220001,899200
2020-06-08,350.970001,351.570007,343.109985,349.250000,349.250000,1001700
2020-06-09,346.619995,353.140015,345.179993,349.329987,349.329987,737200
2020-06-10,351.010010,353.420013,347.709991,347.920013,347.920013,997900
2020-06-11,341.600006,344.820007,332.799988,332.890015,332.890015,919300
2020-06-12,346.260010,347.269989,337.250000,343.070007,343.070007,845000
2020-06-15,337.510010,350.010010,336.630005,350.010010,350.010010,598200
2020-06-16,351.250000,355.000000,347.040009,352.049988,352.049988,863900
2020-06-17,361.380005,365.750000,360.410004,362.410004,362.410004,710400
2020-06-18,359.579987,361.799988,356.519989,358.880005,358.880005,494700
2020-06-19,364.730011,368.140015,359.589996,360.670013,360.670013,786900
2020-06-22,362.380005,364.929993,359.820007,364.290009,364.290009,554500
2020-06-23,370.609985,371.799988,366.549988,366.640015,366.640015,604100
2020-06-24,365.589996,367.559998,359.529999,361.579987,361.579987,613500
2020-06-25,362.470001,366.929993,358.579987,366.549988,366.549988,465100
2020-06-26,367.429993,368.200012,361.000000,361.760010,361.760010,493000
2020-06-29,362.929993,365.100006,358.109985,364.809998,364.809998,612800
2020-06-30,362.220001,368.910004,362.190002,368.029999,368.029999,678600
2020-07-01,368.029999,370.190002,365.269989,367.589996,367.589996,516600
2020-07-02,373.559998,375.880005,372.410004,373.220001,373.220001,449400
2020-07-06,386.279999,389.489990,383.500000,385.459991,385.459991,752900
2020-07-07,385.399994,388.609985,381.869995,382.019989,382.019989,410900
2020-07-08,388.829987,392.149994,386.890015,391.929993,391.929993,599300
2020-07-09,395.450012,395.679993,386.100006,394.720001,394.720001,644200
2020-07-10,399.079987,399.190002,391.950012,395.850006,395.850006,667200
2020-07-13,397.859985,402.869995,387.869995,388.619995,388.619995,1083600
2020-07-14,386.630005,397.549988,385.410004,396.829987,396.829987,880100
2020-07-15,387.170013,387.690002,372.510010,375.429993,375.429993,1640300
2020-07-16,374.100006,393.859985,372.820007,385.220001,385.220001,2240900
2020-07-17,385.429993,387.049988,380.109985,383.589996,383.589996,1048700
2020-07-20,383.910004,392.470001,382.079987,391.480011,391.480011,972600
2020-07-21,392.140015,392.290009,383.160004,383.820007,383.820007,824700
2020-07-22,392.619995,394.549988,389.750000,392.600006,392.600006,710100
2020-07-23,390.049988,394.209991,381.890015,384.230011,384.230011,990800
2020-07-24,371.010010,375.160004,366.769989,367.679993,367.679993,1628900
2020-07-27,377.989990,383.790009,376.260010,381.779999,381.779999,1080300
2020-07-28,381.109985,381.739990,376.190002,376.359985,376.359985,502000
2020-07-29,365.000000,366.160004,361.690002,364.619995,364.619995,1446700
2020-07-30,355.850006,362.820007,354.859985,362.730011,362.730011,1010400
2020-07-31,361.950012,362.160004,350.739990,353.720001,353.720001,954900
2020-08-03,361.019989,367.149994,359.820007,366.609985,366.609985,862400
2020-08-04,368.429993,371.869995,368.200012,370.329987,370.329987,833400
2020-08-05,371.010010,373.209991,366.709991,368.510010,368.510010,591300
2020-08-06,368.049988,369.559998,364.179993,369.230011,369.230011,402100
2020-08-07,370.739990,371.170013,362.329987,366.070007,366.070007,572500
2020-08-10,364.760010,366.779999,359.540009,365.410004,365.410004,547900
2020-08-11,366.040009,369.369995,360.660004,361.309998,361.309998,627000
2020-08-12,366.589996,376.029999,365.640015,374.809998,374.809998,565400
2020-08-13,376.579987,378.140015,373.000000,374.760010,374.760010,470700
2020-08-14,371.079987,374.149994,369.670013,371.100006,371.100006,543900
2020-08-17,376.660004,380.500000,376.250000,378.510010,378.510010,428200
2020-08-18,383.609985,383.980011,376.989990,377.220001,377.220001,466500
2020-08-19,380.390015,380.429993,373.959991,374.940002,374.940002,354400
2020-08-20,369.540009,373.380005,368.380005,372.170013,372.170013,498200
2020-08-21,366.149994,372.130005,365.540009,372.119995,372.119995,605400
2020-08-24,380.250000,380.799988,374.529999,377.989990,377.989990,590700
2020-08-25,379.299988,380.829987,376.269989,380.829987,380.829987,378200
2020-08-26,380.089996,386.670013,380.079987,385.920013,385.920013,417600
2020-08-27,386.720001,386.799988,373.239990,376.220001,376.220001,636100
2020-08-28,376.119995,379.890015,374.799988,379.470001,379.470001,490200
2020-08-31,375.920013,378.440002,373.309998,374.179993,374.179993,533300
2020-09-01,384.109985,386.899994,382.329987,386.899994,386.899994,635100
2020-09-02,395.660004,401.149994,390.489990,398.489990,398.489990,904300
2020-09-03,389.100006,389.309998,370.079987,376.160004,376.160004,1258500
2020-09-04,365.500000,371.000000,352.859985,367.420013,367.420013,1206300
2020-09-08,345.369995,353.390015,343.250000,347.350006,347.350006,1541000
2020-09-09,357.970001,361.540009,353.510010,359.369995,359.369995,847300
2020-09-10,364.269989,366.809998,355.029999,357.000000,357.000000,678600
2020-09-11,364.000000,367.149994,357.589996,359.230011,359.230011,678700
2020-09-14,369.769989,369.980011,365.359985,367.940002,367.940002,575700
2020-09-15,374.549988,374.760010,369.100006,370.250000,370.250000,717100
2020-09-16,372.000000,372.980011,362.359985,362.380005,362.380005,973900
2020-09-17,355.510010,367.630005,355.140015,366.739990,366.739990,901000
2020-09-18,370.290009,370.910004,359.929993,366.339996,366.339996,912200
